AntiSpot,SituComp
0.989528,0.234912
0.972473,0.358890
0.968309,0.377928
0.983934,0.370786
0.984913,0.372754
0.983635,0.273140
0.997567,0.327948
0.969087,0.256135
0.963919,0.235202
0.993317,0.214234
0.966092,0.345399
0.960868,0.377471
0.966597,0.335385
0.980619,0.363918
0.988907,0.260388
0.993686,0.289255
0.977067,0.380657
0.981237,0.348304
0.984770,0.316780
0.974939,0.299873
0.970057,0.385510
0.997225,0.220617
0.999396,0.397055
0.964545,0.329984
0.969620,0.202748
0.985978,0.310314
0.993723,0.213403
0.997348,0.265146
0.995462,0.310278
0.965700,0.309683
0.975177,0.366663
0.973466,0.267220
0.987337,0.233806
0.993166,0.387740
0.987244,0.390529
0.971178,0.236687
0.979581,0.331913
0.960183,0.389117
0.964358,0.305805
0.995574,0.366541
0.980939,0.380620
0.971929,0.290712
0.969662,0.315299
0.998488,0.219731
0.983157,0.243001
0.997731,0.296775
0.980055,0.203024
0.999223,0.276579
0.998175,0.218386
0.978705,0.339197
0.991847,0.204790
0.991696,0.229591
0.992831,0.343855
0.986918,0.302315
0.984546,0.229395
0.963896,0.255512
0.974867,0.345981
0.970890,0.320623
0.973220,0.332328
0.997842,0.288285
0.991979,0.376733
0.969864,0.245837
0.978034,0.283456
0.999424,0.201294
0.988409,0.216960
0.987842,0.230921
0.962256,0.289170
0.968978,0.212643
0.969432,0.251813
0.961950,0.250020
0.992249,0.333608
0.998846,0.386587
0.967726,0.344524
0.971581,0.379068
0.965541,0.336734
0.976831,0.270875
0.980210,0.286259
0.980094,0.365990
0.980667,0.302958
0.998966,0.335219
0.974687,0.398102
0.986100,0.245284
0.982457,0.311093
0.972645,0.264644
0.986452,0.318314
0.997430,0.205863
0.965863,0.370555
0.995936,0.376974
0.994332,0.207276
0.968985,0.332502
0.997692,0.394798
0.964964,0.228201
0.990592,0.394650
0.960568,0.229863
0.993249,0.296479
0.972929,0.216731
0.987280,0.322810
0.977024,0.253855
0.988828,0.263012
0.990760,0.327545
0.998458,0.200725
0.989117,0.244581
0.996791,0.287934
0.980201,0.298840
0.994928,0.269148
0.965716,0.223660
0.971163,0.351052
0.966735,0.366326
0.983676,0.222929
0.963323,0.273791
0.999383,0.308460
0.972517,0.349056
0.964674,0.281112
0.973244,0.224128
0.974197,0.282014
0.999228,0.390166
0.992710,0.340461
0.966323,0.337234
0.998056,0.380443
0.992747,0.322808
0.980077,0.395113
0.969506,0.253834
0.991615,0.236793
0.970118,0.342336
0.968098,0.348410
0.967393,0.231479
0.960863,0.287111
0.969708,0.345824
0.980061,0.212374
0.960982,0.266608
0.997625,0.286034
0.987464,0.368993
0.973375,0.272310
0.990982,0.212093
0.988428,0.207598
0.967965,0.213069
0.993244,0.362890
0.996541,0.319063
0.981501,0.219015
0.966325,0.270579
0.975076,0.339538
0.980018,0.347815
0.994222,0.339863
0.981422,0.288173
0.993746,0.335313
0.991660,0.333980
0.969094,0.214378
0.998599,0.238036
0.987895,0.320305
0.985564,0.262793
0.966418,0.356050
0.991083,0.298548
0.968053,0.285846
0.972575,0.252372
0.981635,0.204342
0.972300,0.202222
0.976728,0.298437
0.976134,0.313106
0.991764,0.349578
0.983950,0.258500
0.964724,0.238540
0.973750,0.227635
0.996903,0.239640
0.967129,0.257994
0.993010,0.379024
0.988219,0.261344
0.997459,0.340062
0.983163,0.224710
0.964059,0.290648
0.997287,0.316325
0.985793,0.381897
0.972969,0.222103
0.969811,0.278375
0.973878,0.238486
0.999711,0.374758
0.982897,0.269360
0.968252,0.229613
0.960322,0.372407
0.963652,0.259650
0.978941,0.241400
0.964691,0.252480
0.971757,0.295600
0.991051,0.362853
0.993016,0.256975
0.996139,0.315027
0.969334,0.268525
0.987065,0.384978
0.981373,0.306693
0.965751,0.317479
0.983124,0.309913
0.985669,0.326084
0.966245,0.305671
0.972075,0.330049
0.976941,0.285127
0.970422,0.317733
0.968674,0.382149
0.973132,0.335121
0.995472,0.302118
0.964720,0.324583
0.960193,0.342414
0.967427,0.265166
0.990385,0.217521
0.987575,0.266866
0.965892,0.346774
0.984105,0.345833
0.993867,0.214488
0.986531,0.301259
0.995101,0.261210
0.995813,0.288749
0.962577,0.281678
0.981790,0.261950
0.960514,0.387764
0.971294,0.379841
0.972849,0.388546
0.978434,0.370905
0.984167,0.218335
0.976436,0.209195
0.969841,0.204534
0.997519,0.280503
0.963640,0.235989
0.995685,0.221434
0.969744,0.392108
0.972092,0.254488
0.966246,0.327960
0.985972,0.260281
0.980139,0.352879
0.963160,0.274196
0.989460,0.335327
0.967018,0.302379
0.964394,0.368756
0.960814,0.394813
0.983343,0.202199
0.985878,0.288019
0.997466,0.342840
0.991345,0.228358
0.973861,0.295606
0.991364,0.248816
0.966035,0.220255
0.986463,0.314242
0.996282,0.357285
0.988080,0.283328
0.976482,0.247436
0.980878,0.249463
0.981877,0.205418
0.976304,0.351491
0.980191,0.226177
0.980127,0.315972
0.982311,0.354804
0.977749,0.271573
0.964308,0.335530
0.985662,0.319553
0.995123,0.218559
0.979250,0.320483
0.978781,0.294697
0.993100,0.371502
0.963568,0.379391
0.999564,0.246305
0.981974,0.229224
0.982779,0.243532
0.997711,0.257113
0.964475,0.263259
0.989984,0.262472
0.975130,0.398917
0.964784,0.337747
0.984954,0.218252
0.996784,0.347115
0.970992,0.286396
0.971015,0.315504
0.971963,0.215955
0.977454,0.234571
0.996678,0.372264
0.989570,0.369303
0.999821,0.369926
0.974433,0.316803
0.960893,0.206173
0.978837,0.279594
0.968103,0.343568
0.967089,0.349279
0.965957,0.399444
0.977502,0.302723
0.986940,0.215508
0.985817,0.303584
0.962820,0.327045
0.967247,0.318109
0.971093,0.362144
0.986857,0.369193
0.978962,0.343594
0.991002,0.226964
0.976713,0.294282
0.960621,0.279766
0.988436,0.356378
0.995706,0.251029
0.987142,0.208835
0.974285,0.229207
0.966593,0.379124
0.995546,0.211796
0.965116,0.373951
0.966022,0.387260
0.995906,0.355956
0.964048,0.294739
0.986387,0.263269
0.979007,0.307219
0.970859,0.358447
0.987715,0.224099
0.998218,0.385922
0.992129,0.352382
0.967660,0.358539
0.987565,0.321406
0.996401,0.298126
0.964259,0.302619
0.981416,0.366879
0.974370,0.279702
0.983530,0.392994
0.960043,0.261181
0.992366,0.306427
0.979522,0.201900
0.980168,0.307941
0.991803,0.282418
0.985273,0.298088
0.975546,0.382018
0.981314,0.247366
0.996213,0.265869
0.997853,0.319111
0.974812,0.312222
0.980757,0.287692
0.989905,0.347592
0.962236,0.395656
0.973764,0.297501
0.990633,0.374070
0.989902,0.304273
0.999516,0.347531
0.977262,0.309480
0.977741,0.214444
0.991691,0.351980
0.981458,0.210096
0.966533,0.251609
0.994881,0.260744
0.975319,0.350274
0.971128,0.337501
0.970817,0.393709
0.975314,0.221393
0.977019,0.217876
0.984880,0.275862
0.974558,0.231713
0.965699,0.398667
0.979764,0.227753
0.963858,0.385634
0.985866,0.286500
0.993393,0.281849
0.961912,0.267670
0.980241,0.270086
0.979868,0.247624
0.994735,0.364194
0.975588,0.390006
0.973595,0.207784
0.975649,0.267970
0.968486,0.237420
0.973534,0.261158
0.966672,0.273757
0.985412,0.204335
0.991289,0.324104
0.963104,0.224865
0.969622,0.291826
0.991268,0.223888
0.976826,0.352089
0.996082,0.227325
0.972375,0.324958
0.961737,0.265438
0.992120,0.381469
0.984056,0.296832
0.974563,0.222730
0.989196,0.363217
0.969979,0.219573
0.963293,0.227834
0.976807,0.341528
0.961041,0.386667
0.964002,0.293392
0.966181,0.210992
0.976639,0.272192
0.994374,0.372124
0.998250,0.202662
0.982693,0.264724
0.993938,0.257944
0.968615,0.271199
0.992738,0.329005
0.964407,0.396280
0.981970,0.354833
0.984460,0.347387
0.976790,0.254577
0.987610,0.309749
0.980220,0.260034
0.966684,0.269722
0.995673,0.244750
0.984805,0.232917
0.965589,0.365442
0.999600,0.337882
0.994864,0.374392
0.992032,0.276453
0.999791,0.359670
0.996587,0.337024
0.984529,0.387309
0.974776,0.219057
0.970379,0.355185
0.978395,0.218119
0.961698,0.210389
0.965093,0.217130
0.982006,0.357677
0.979736,0.315459
0.978644,0.387535
0.967278,0.214712
0.997668,0.253710
0.971982,0.290026
0.965144,0.241943
0.994769,0.331890
0.980553,0.397214
0.962711,0.387318
0.988464,0.261115
0.980293,0.277785
0.991776,0.231281
0.962668,0.368338
0.972560,0.372774
0.970737,0.276651
0.993547,0.390545
0.978837,0.282020
0.976321,0.366401
0.987151,0.331609
0.969336,0.333568
0.962627,0.263718
0.981387,0.389525
0.978100,0.214504
0.970158,0.366135
0.996850,0.279213
0.993411,0.286222
0.977956,0.359342
0.994464,0.376601
0.963632,0.373218
0.970965,0.391347
0.977256,0.250029
0.981468,0.355676
0.978088,0.332235
0.964980,0.398128
0.998326,0.301622
0.999623,0.222560
0.988185,0.216814
0.961315,0.207058
0.970893,0.357057
0.970743,0.277331
0.985911,0.251306
0.990147,0.202099
0.988660,0.334070
0.980069,0.368223
0.997428,0.366983
0.986129,0.226583
0.968552,0.338223
0.975966,0.391689
0.997327,0.373110
0.992854,0.353574
0.983667,0.315786
0.961346,0.341914
0.985874,0.358306
0.978454,0.272261
0.986140,0.208206
0.985917,0.270654
0.995261,0.267943
0.997171,0.223777
0.990195,0.250918
0.969461,0.320741
0.963709,0.250914
0.974055,0.383832
0.984543,0.219888
0.977995,0.335255
0.982497,0.251770
0.987822,0.307394
0.976003,0.350588
0.987515,0.312397
0.996372,0.266679
0.990397,0.391236
0.965440,0.348493
0.980482,0.386089
0.996691,0.388347
0.988255,0.361872
0.990755,0.352137
0.988515,0.273083
0.973504,0.249016
0.966798,0.253111
0.995680,0.295846
0.983472,0.361324
0.974202,0.304009
0.992457,0.202775
0.980736,0.310493
0.984689,0.212740
0.969112,0.356769
0.967817,0.314403
0.990892,0.374033
0.982473,0.394587
0.989139,0.200500
0.989917,0.242054
0.981532,0.370576
0.970476,0.203577
0.982514,0.240658
0.994732,0.326534
0.971164,0.283772
0.978864,0.244974
0.970131,0.375133
0.975760,0.219157
0.985786,0.274442
0.978138,0.321668
0.974433,0.251477
0.983261,0.261083
0.983033,0.398232
0.981616,0.399063
0.960667,0.309031
0.975017,0.329845
0.978184,0.225141
0.965592,0.367875
0.977030,0.362908
0.990055,0.244950
0.963608,0.202517
0.969302,0.339465
0.989507,0.213675
0.991078,0.210347
0.960640,0.274170
0.989412,0.255458
0.963505,0.392900
0.962122,0.335179
0.980745,0.219919
0.979400,0.307720
0.966206,0.312681
0.991194,0.357498
0.970234,0.259884
0.971076,0.218876
0.976804,0.352803
0.965792,0.213374
0.961487,0.318062
0.965817,0.383095
0.991427,0.276367
0.990426,0.259906
0.964158,0.399533
0.994505,0.288815
0.981952,0.301912
0.972970,0.257382
0.994808,0.344473
0.974153,0.275486
0.969190,0.339816
0.980706,0.215823
0.965864,0.225608
0.966223,0.334575
0.996498,0.344574
0.973323,0.278883
0.981924,0.217362
0.983257,0.346184
0.981661,0.333705
0.977186,0.217129
0.985707,0.219831
0.980246,0.244102
0.962009,0.370145
0.986386,0.264931
0.987061,0.250126
0.977293,0.285396
0.970502,0.255025
0.974092,0.331227
0.993741,0.267229
0.965545,0.351812
0.989306,0.359831
0.960212,0.282441
0.990239,0.264087
0.982635,0.288150
0.996445,0.324510
0.989281,0.215805
0.998583,0.259601
0.970527,0.240193
0.962911,0.261626
0.978260,0.351064
0.977536,0.301783
0.978519,0.361337
0.997670,0.340058
0.986700,0.360009
0.988935,0.284041
0.965974,0.368874
0.971375,0.259012
0.982805,0.382380
0.980734,0.230723
0.960595,0.331094
0.972928,0.370134
0.971174,0.284806
0.978180,0.270510
0.972887,0.395944
0.990976,0.298997
0.988970,0.386932
0.979184,0.298792
0.993556,0.336386
0.970601,0.212225
0.990145,0.331564
0.963674,0.394543
0.963670,0.280150
0.966214,0.362394
0.960586,0.397871
0.964660,0.249333
0.988303,0.238773
0.961532,0.303286
0.960426,0.237507
0.983203,0.255032
0.977474,0.229679
0.965859,0.390248
0.967385,0.242271
0.981422,0.246860
0.982268,0.270243
0.997997,0.218973
0.997297,0.264189
0.983813,0.221245
0.991603,0.390352
0.980781,0.233818
0.970177,0.208620
0.985823,0.249542
0.969891,0.202966
0.966325,0.300843
0.981841,0.302652
0.968601,0.358138
0.961702,0.216021
0.987428,0.384248
0.967423,0.334483
0.991508,0.340635
0.977830,0.330143
0.996000,0.379468
0.988850,0.382553
0.991201,0.320994
0.994481,0.326920
0.969209,0.242183
0.996769,0.341559
0.975212,0.340976
0.962549,0.283631
0.975921,0.313391
0.995761,0.357121
0.960034,0.227296
0.962311,0.221815
0.984510,0.212781
0.993975,0.365524
0.992319,0.214721
0.972442,0.320176
0.993529,0.244115
0.961208,0.222498
0.979078,0.327137
0.975835,0.279052
0.991541,0.333214
0.976987,0.261259
0.961315,0.266444
0.981544,0.338186
0.966013,0.260691
0.991418,0.364143
0.969697,0.388229
0.983325,0.305414
0.962747,0.242073
0.988070,0.302442
0.970162,0.382119
0.986193,0.396262
0.990709,0.385237
0.993610,0.238026
0.962920,0.343783
0.997618,0.347314
0.980276,0.397859
0.973923,0.353305
0.982677,0.326799
0.991218,0.320592
0.968538,0.339548
0.997952,0.288348
0.980707,0.272042
0.967247,0.366289
0.986796,0.399826
0.965108,0.335545
0.986790,0.265016
0.992158,0.258314
0.985164,0.272013
0.994354,0.297256
0.975906,0.252606
0.976504,0.351439
0.981492,0.349423
0.972572,0.239109
0.965956,0.391030
0.975596,0.315711
0.986903,0.253790
0.970506,0.290182
0.985418,0.246572
0.996867,0.243608
0.982418,0.360136
0.967256,0.314759
0.979553,0.269827
0.974901,0.362343
0.995511,0.365065
0.962447,0.249596
0.964457,0.264497
0.995929,0.317547
0.995436,0.251260
0.984318,0.211796
0.970566,0.205593
0.985674,0.233016
0.996780,0.385322
0.991556,0.212320
0.999142,0.301009
0.968122,0.346839
0.982494,0.205758
0.962280,0.387492
0.971349,0.321743
0.976523,0.333297
0.971233,0.287586
0.997163,0.362653
0.997053,0.396580
0.988171,0.372885
0.992737,0.295581
0.985946,0.372697
0.968521,0.259189
0.996145,0.241560
0.981469,0.264917
0.971846,0.308450
0.983595,0.325080
0.987072,0.269944
0.973111,0.306289
0.989245,0.226514
0.983775,0.230035
0.982579,0.319242
0.998417,0.261510
0.994020,0.327213
0.971270,0.261379
0.971160,0.225575
0.983449,0.222272
0.984974,0.203283
0.998118,0.337603
0.974360,0.300453
0.978969,0.366195
0.970611,0.313385
0.977396,0.363412
0.989764,0.300436
0.984029,0.302629
0.987342,0.345333
0.973459,0.391152
0.987143,0.248358
0.964734,0.340236
0.975299,0.395482
0.965865,0.253629
0.989494,0.385245
0.979481,0.207571
0.990308,0.363471
0.987608,0.234402
0.968211,0.363912
0.992325,0.391427
0.987083,0.232632
0.993487,0.317824
0.968034,0.397178
0.988793,0.365092
0.972498,0.258935
0.990709,0.255299
0.997032,0.385195
0.986968,0.284484
0.997471,0.313323
0.978286,0.379014
0.991514,0.349533
0.972299,0.222843
0.999280,0.399912
0.971050,0.330234
0.973447,0.208244
0.974284,0.318421
0.982638,0.263240
0.968414,0.304828
0.975568,0.323857
0.984506,0.307381
0.970576,0.304048
0.986075,0.389254
0.964297,0.276277
0.969233,0.358935
0.986587,0.356505
0.970837,0.255421
0.981544,0.242289
0.996861,0.333363
0.965070,0.316901
0.974313,0.361740
0.997420,0.283942
0.995014,0.304715
0.975785,0.311730
0.990565,0.243382
0.990049,0.321790
0.973851,0.218859
0.995427,0.209098
0.963608,0.208823
0.963575,0.279946
0.981142,0.369510
0.981992,0.391379
0.974740,0.352264
0.992975,0.233968
0.961704,0.232776
0.960552,0.369400
0.997224,0.308847
0.998683,0.380090
0.991390,0.388789
0.994150,0.224578
0.964332,0.260621
0.996647,0.268078
0.988265,0.259546
0.997699,0.294778
0.981197,0.314234
0.997705,0.243855
0.996718,0.289091
0.965975,0.222136
0.989971,0.268736
0.998327,0.324435
0.995733,0.293719
0.989342,0.309876
0.971390,0.292144
0.961317,0.348830
0.971913,0.358843
0.960123,0.278682
0.990916,0.219923
0.988631,0.222976
0.973834,0.348761
0.989501,0.327313
0.989507,0.268072
0.961361,0.320694
0.989052,0.372253
0.973304,0.227311
0.972336,0.330808
0.985137,0.228738
0.969721,0.282867
0.990130,0.200086
0.996937,0.298539
0.984998,0.216853
0.978514,0.334879
0.960959,0.222387
0.971258,0.390757
0.987507,0.325123
0.985818,0.312414
0.970055,0.386863
0.984346,0.233403
0.975589,0.346833
0.998902,0.393070
0.975373,0.276348
0.964482,0.254768
0.996640,0.289593
0.995179,0.292174
0.981276,0.377924
0.998943,0.282491
0.997443,0.251436
0.989514,0.239050
0.960232,0.276141
0.984685,0.272179
0.983460,0.224580
0.995257,0.319229
0.975971,0.330996
0.997689,0.207866
0.972579,0.238437
0.974561,0.258625
0.961777,0.228622
0.979226,0.345164
0.998870,0.271641
0.990654,0.374027
0.970020,0.317714
0.982269,0.285441
0.964860,0.304468
0.966607,0.351979
0.992724,0.359260
0.980047,0.276293
0.980961,0.327917
0.963875,0.252051
0.996113,0.235189
0.980416,0.248948
0.986250,0.288043
0.994885,0.253055
0.972100,0.234847
0.969612,0.335881
0.986171,0.320877
0.969546,0.256939
0.969640,0.297540
0.985038,0.292816
0.967758,0.364348
0.984012,0.296395
0.984942,0.353026
0.975552,0.356703
0.987542,0.395624
0.995522,0.246525
0.986345,0.259478
0.988108,0.338410
0.983686,0.205383
0.988968,0.232549
0.973232,0.240098
0.990765,0.360654
0.960442,0.382310
0.975459,0.388502
0.983681,0.378569
0.980468,0.283286
0.982320,0.373036
0.992958,0.358043
0.995521,0.307441
0.990474,0.398145
0.995416,0.387752
0.964172,0.271600
0.984630,0.394572
0.965612,0.323160
0.971603,0.240676
0.996004,0.360644
0.985451,0.335787
0.986669,0.377801
0.975249,0.284632
0.978375,0.327534
0.981779,0.266323
0.965510,0.296477
0.986287,0.214222
0.965978,0.224788
0.968615,0.359136
0.987408,0.344208
0.984746,0.231243
0.989111,0.292191
0.969865,0.299377
0.977904,0.338968
0.992498,0.245065
0.968966,0.349243
0.975148,0.330189
0.986743,0.301322
0.979439,0.392013
0.979170,0.204495
0.977247,0.331859
0.986830,0.374876
0.999476,0.242854
0.975630,0.345953
0.985262,0.332437
0.962169,0.377712
0.963753,0.222078
0.976416,0.236841
0.967543,0.324021
0.968830,0.330016
0.985505,0.333446
0.983292,0.290883
0.972706,0.248993
0.966092,0.374602
0.990270,0.297987
0.984476,0.225317
0.987675,0.282478
0.993936,0.244184
0.986399,0.357935
0.989719,0.267323
0.966713,0.284808
0.975015,0.367939
0.993560,0.218755
0.993363,0.390932
0.994740,0.215673
0.963109,0.326971
0.966278,0.239497
0.964531,0.342182
0.997321,0.299134
0.986144,0.257133
0.964809,0.317893
0.987744,0.383199
0.961078,0.388547
0.988341,0.249392
0.986278,0.383951
0.961404,0.310764
0.961540,0.328158
0.989152,0.264790
0.966554,0.260673
0.996778,0.361485
0.970236,0.360513
0.966966,0.249992
0.977778,0.212970
0.990398,0.257644
0.961351,0.271054
0.973031,0.320267
0.962533,0.292257
0.969830,0.346144
0.991350,0.228359
0.974746,0.272191
0.987889,0.384092
0.983309,0.211787
0.992622,0.263484
0.986043,0.386941
0.997880,0.286169
0.983733,0.345787
0.960463,0.294938
0.998230,0.240684
0.970959,0.208451
0.996868,0.328485
0.979870,0.261530
0.971841,0.289343
0.963551,0.214935
0.967980,0.203801
0.987915,0.204535
0.995387,0.297312
0.982787,0.271072
0.992039,0.394941
0.973588,0.287756
0.984929,0.351279
0.969105,0.247390
0.988994,0.278290
0.997165,0.391498
0.982087,0.301559
0.961057,0.266229
0.973266,0.202316
0.987493,0.398784
0.980260,0.226590
0.980017,0.260779
0.989115,0.350217
0.997555,0.364195
0.967836,0.243886
0.961226,0.392532
0.981295,0.386239
0.988851,0.259085
0.967573,0.209260
0.983572,0.264183
0.983318,0.352200
0.988337,0.283103
0.969399,0.334292
0.987603,0.256218
0.990117,0.330314
0.982901,0.289888
0.985529,0.307524
0.998134,0.210287
0.981707,0.246012
0.973750,0.245390
0.985942,0.377774
0.972439,0.363209
0.972999,0.206583
0.972891,0.370222
0.972758,0.222223
0.980320,0.310752
0.973604,0.218398
0.971476,0.348053
0.974563,0.386714
0.993743,0.210072
0.972736,0.290120
0.966562,0.243763
0.983541,0.217479
0.989926,0.324308
0.994141,0.399569
0.991976,0.355447
0.990770,0.200753
0.979525,0.289832
0.966851,0.239208
0.971080,0.370359
0.963382,0.239443
0.977764,0.306870
0.997963,0.350597
0.981880,0.279051
0.982091,0.397836
0.978683,0.337542
0.964659,0.218734
0.982998,0.396907
0.992382,0.206586
0.973430,0.285624
0.967722,0.220720
0.965745,0.338279
0.963658,0.238947
0.966253,0.211266
0.977627,0.243131
0.986658,0.358298
0.991998,0.258676
0.971766,0.212208
0.993347,0.247237
0.971854,0.324387
0.976097,0.356984
0.975729,0.261007
0.963330,0.334555
0.997083,0.354093
0.976233,0.333231
0.976503,0.210055
0.964014,0.242201
0.968087,0.306383
0.977656,0.310213
0.994637,0.227189
0.972694,0.278721
0.994657,0.370467
0.980215,0.310488
0.979663,0.239909
0.997311,0.389347
0.992363,0.311074
0.964076,0.340487
0.985035,0.349670
0.960891,0.351857
0.970883,0.283694
0.991965,0.249123
0.978137,0.385856
0.990318,0.204581
0.984413,0.277085
0.979288,0.345352
0.986840,0.343049
0.965262,0.315249
0.996446,0.231180
0.979295,0.253757
0.972380,0.361418
0.983587,0.356165
0.981661,0.269879
0.977370,0.288142
0.994502,0.396509
0.992293,0.271897
0.997703,0.382666
0.998614,0.249751
0.980838,0.323703
0.989923,0.393713
0.978552,0.306034
0.989137,0.311555
0.976696,0.284889
0.988848,0.306830
0.967491,0.367107
0.962598,0.264243
0.994547,0.322780
0.991803,0.316803
0.963632,0.363434
0.960685,0.366162
0.978206,0.261715
0.962574,0.336734
0.981594,0.386196
0.988642,0.399507
0.985855,0.369017
0.992867,0.290696
0.972810,0.282024
0.987197,0.348529
0.993179,0.279011
0.962737,0.368125
0.992053,0.209930
0.990198,0.292212
0.969792,0.224027
0.963368,0.356588
0.982416,0.205818
0.997741,0.227285
0.991719,0.339605
0.963361,0.203362
0.993223,0.311240
0.961131,0.205058
0.993577,0.270417
0.984799,0.254833
0.994336,0.296078
0.974467,0.205836
0.999226,0.299188
0.976281,0.292782
0.992943,0.315961
0.975970,0.267174
0.965606,0.214362
0.962819,0.254600
0.994247,0.291372
0.979159,0.225099
0.963775,0.221063
0.969291,0.273092
0.999487,0.351268
0.977961,0.217840
0.966043,0.322670
0.998985,0.397271
0.999032,0.394478
0.977853,0.236066
0.993377,0.230666
0.976582,0.336171
0.980143,0.384270
0.991018,0.285561
0.986986,0.387883
0.995728,0.298809
0.986277,0.340482
0.982602,0.296327
0.960902,0.267650
0.987242,0.384242
0.984066,0.210639
0.998098,0.222389
0.975986,0.230563
0.981134,0.292019
0.965894,0.264084
0.967508,0.276759
0.968176,0.347571
0.976224,0.253836
0.995078,0.372921
0.970396,0.227453
0.976239,0.333200
0.989294,0.301540
0.976167,0.238313
0.975162,0.202567
0.980696,0.379973
0.994043,0.365737
0.998974,0.284186
0.987242,0.204975
0.966751,0.332698
0.972875,0.398114
0.966552,0.224459
0.962826,0.218116
0.969721,0.296122
0.970370,0.385848
0.991604,0.227450
0.970077,0.219929
0.998661,0.373956
0.970897,0.392319
0.965854,0.200809
0.985910,0.292196
0.968101,0.391643
0.968484,0.325748
0.974818,0.258552
0.976394,0.375647
0.995858,0.349949
0.995698,0.294535
0.963555,0.363999
0.998295,0.360617
0.980336,0.296161
0.989939,0.292203
0.992972,0.327733
0.972274,0.302666
0.967088,0.373330
0.967132,0.376476
0.995468,0.233338
0.962830,0.274258
0.994011,0.385086
0.971365,0.369167
0.974147,0.398335
0.989031,0.257519
0.995295,0.339443
0.983816,0.246471
0.974318,0.352964
0.996680,0.329118
0.979102,0.328682
0.976235,0.203221
0.983639,0.262773
0.969591,0.280734
0.973102,0.288022
0.967873,0.361397
0.972089,0.321881
0.998528,0.228816
0.960561,0.382621
0.997588,0.264460
0.983941,0.395108
0.962047,0.271895
0.964672,0.335470
0.993600,0.220926
0.994427,0.329849
0.969276,0.313408
0.990139,0.295863
0.962770,0.319043
0.965025,0.323539
0.998133,0.278072
0.991755,0.252293
0.984541,0.292719
0.967096,0.213926
0.993574,0.369699
0.991235,0.209788
0.989644,0.259173
0.975664,0.244547
0.973580,0.287358
0.963371,0.390331
0.994072,0.322919
0.969243,0.286682
0.977059,0.237952
0.981601,0.248473
0.999474,0.391723
0.983723,0.319485
0.964878,0.323982
0.984042,0.378032
0.973451,0.273000
0.983191,0.392070
0.997173,0.306062
0.984035,0.266394
0.996739,0.274567
0.982587,0.285904
0.978830,0.241937
0.978081,0.326886
0.982773,0.232219
0.975580,0.214063
0.971838,0.219936
0.976521,0.369903
0.991287,0.243648
0.974705,0.299172
0.982162,0.302795
0.986239,0.303333
0.982437,0.305137
0.972376,0.255753
0.976023,0.295264
0.986132,0.329648
0.975914,0.236768
0.976419,0.310378
0.993212,0.244962
0.985001,0.220397
0.971602,0.253027
0.987958,0.341664
0.968449,0.213071
0.994689,0.245443
0.975668,0.289805
0.985234,0.311703
0.985852,0.386664
0.962937,0.240830
0.974688,0.258776
0.983849,0.231224
0.990414,0.258001
0.980393,0.340031
0.987461,0.334377
0.985748,0.235693
0.993196,0.320947
0.985293,0.355253
0.986522,0.393958
0.971180,0.396642
0.999078,0.293308
0.972653,0.329574
0.971349,0.271059
0.990432,0.384172
0.974198,0.371462
0.996237,0.355837
0.997724,0.219247
0.976131,0.399649
0.962549,0.364254
0.998636,0.347771
0.967393,0.228257
0.971029,0.261430
0.961905,0.386807
0.980988,0.346818
0.981499,0.365180
0.962462,0.342713
0.967859,0.244667
0.978552,0.377702
0.994763,0.365898
0.997904,0.247736
0.978399,0.216024
0.964645,0.287799
0.960473,0.260991
0.967118,0.300104
0.966212,0.265269
0.990339,0.310323
0.982908,0.396100
0.980109,0.365710
0.961936,0.255160
0.989411,0.264420
0.982144,0.210874
0.982394,0.307153
0.999231,0.302792
0.995764,0.271748
0.963812,0.363929
0.996902,0.374720
0.986644,0.312078
0.999732,0.222833
0.992834,0.367139
0.994306,0.282836
0.964068,0.374699
0.970757,0.249555
0.971419,0.266565
0.981532,0.249943
0.968702,0.345387
0.994807,0.353537
0.965483,0.214454
0.964592,0.326102
0.962759,0.206383
0.971110,0.360658
0.965658,0.250015
0.968747,0.396781
0.980731,0.214959
0.968764,0.349449
0.970084,0.292141
0.987721,0.215892
0.981487,0.357177
0.980194,0.231976
0.992320,0.389583
0.988205,0.338095
0.990852,0.380494
0.982400,0.332869
0.964061,0.278201
0.963130,0.230784
0.996060,0.351243
0.965487,0.310126
0.974105,0.351587
0.991027,0.222168
0.967207,0.279130
0.981018,0.341446
0.997816,0.237583
0.981528,0.279510
0.972569,0.293324
0.996403,0.323348
0.993304,0.211089
0.988183,0.297551
0.990392,0.346603
0.961207,0.226562
0.997145,0.335071
0.973208,0.281912
0.970070,0.221717
0.970078,0.312460
0.960967,0.355605
0.964737,0.395357
0.999797,0.371714
0.995926,0.354464
0.980005,0.346258
0.973819,0.324066
0.967216,0.251773
0.983721,0.378315
0.977263,0.274535
0.987310,0.201407
0.967971,0.370401
0.988408,0.357319
0.980204,0.331970
0.965796,0.200992
0.962660,0.382352
0.970556,0.205309
0.977769,0.391220
0.977531,0.389774
0.973481,0.263749
0.986995,0.358387
0.960596,0.342310
0.988688,0.285981
0.979645,0.313929
0.997191,0.221714
0.985392,0.214167
0.961983,0.301579
0.961895,0.369530
0.976937,0.282911
0.979800,0.283341
0.966481,0.322472
0.970537,0.211360
